year,date,league,playoffs,cross_region,team_a,team_b,score,k_eff,a_before,a_after,b_before,b_after
2014,2014-04-15,EU LCS,True,False,Gambit Gaming,Team ROCCAT,0-2,28.0,1470.7,1457.9,1498.9,1511.8
2014,2014-04-16,EU LCS,True,False,Alliance,Fnatic,1-2,19.6,1572.5,1562.2,1554.2,1564.5
2014,2014-04-16,EU LCS,True,False,SK Gaming,Team ROCCAT,2-1,19.6,1591.8,1599.3,1511.8,1504.2
2014,2014-04-16,EU LCS,True,False,Copenhagen Wolves,Gambit Gaming,1-2,19.6,1470.0,1459.8,1457.9,1468.0
2014,2014-04-17,EU LCS,True,False,Alliance,Team ROCCAT,0-2,28.0,1562.2,1545.9,1504.2,1520.5
2014,2014-04-17,EU LCS,True,False,Fnatic,SK Gaming,3-1,22.4,1564.5,1576.8,1599.3,1587.0
2014,2014-04-18,NA LCS,True,False,Counter Logic Gaming,Team Coast,2-0,28.0,1577.7,1586.5,1440.5,1431.8
2014,2014-04-18,NA LCS,True,False,Dignitas,Team Curse,1-2,19.6,1452.1,1442.1,1448.3,1458.2
2014,2014-04-19,NA LCS,True,False,Counter Logic Gaming,TSM,1-2,19.6,1586.5,1577.4,1613.7,1622.7
2014,2014-04-19,NA LCS,True,False,Cloud9,Team Curse,2-0,28.0,1682.9,1688.9,1458.2,1452.1
2014,2014-04-20,NA LCS,True,False,Dignitas,Team Coast,2-1,19.6,1442.1,1451.7,1431.8,1422.3
2014,2014-04-20,NA LCS,True,False,Counter Logic Gaming,Team Curse,2-0,28.0,1577.4,1586.6,1452.1,1443.0
2014,2014-04-20,NA LCS,True,False,Cloud9,TSM,3-0,28.0,1688.9,1700.2,1622.7,1611.4
2014,2014-04-24,EU LCS,False,False,Millenium,Ninjas in Pyjamas,3-2,16.8,1426.8,1436.9,1500.0,1489.9
2014,2014-04-25,EU LCS,False,False,Cloud9 Eclipse,SUPA HOT CREW,0-3,28.0,1500.0,1482.6,1415.1,1432.5
2014,2014-04-25,EU LCS,False,False,Copenhagen Wolves,Denial eSports.Europe,3-1,22.4,1459.8,1472.3,1500.0,1487.5
2014,2014-04-26,NA LCS,False,False,LMQ,XDG Gaming,3-0,28.0,1500.0,1509.6,1386.0,1376.4
2014,2014-04-27,NA LCS,False,False,Cloud9 Tempest,Evil Geniuses,1-3,22.4,1500.0,1485.6,1399.0,1413.3
2014,2014-04-27,NA LCS,False,False,Team Coast,compLexity.Black,1-2,19.6,1422.3,1414.6,1500.0,1507.6
2014,2014-04-28,NA LCS,False,False,Team Coast,compLexity.Black,0-1,28.0,1414.6,1404.3,1507.6,1518.0
2014,2014-05-20,EU LCS,False,False,Fnatic,SK Gaming,0-1,28.0,1576.8,1563.2,1587.0,1600.6
2014,2014-05-20,EU LCS,False,False,Millenium,Team ROCCAT,1-0,28.0,1436.9,1454.3,1520.5,1503.2
2014,2014-05-20,EU LCS,False,False,Alliance,Copenhagen Wolves,1-0,28.0,1545.9,1557.0,1472.3,1461.2
2014,2014-05-20,EU LCS,False,False,Millenium,SUPA HOT CREW,1-0,28.0,1454.3,1467.4,1432.5,1419.4
2014,2014-05-20,EU LCS,False,False,Gambit Gaming,Team ROCCAT,0-1,28.0,1468.0,1455.4,1503.2,1515.8
2014,2014-05-21,EU LCS,False,False,Gambit Gaming,SK Gaming,1-0,28.0,1455.4,1475.0,1600.6,1581.1
2014,2014-05-21,EU LCS,False,False,Copenhagen Wolves,Millenium,1-0,28.0,1461.2,1475.5,1467.4,1453.1
2014,2014-05-21,EU LCS,False,False,Alliance,SUPA HOT CREW,0-1,28.0,1557.0,1537.7,1419.4,1438.6
2014,2014-05-21,EU LCS,False,False,Copenhagen Wolves,SK Gaming,0-1,28.0,1475.5,1465.6,1581.1,1590.9
2014,2014-05-21,EU LCS,False,False,SUPA HOT CREW,Team ROCCAT,1-0,28.0,1438.6,1455.7,1515.8,1498.7
2014,2014-05-21,EU LCS,False,False,Alliance,Fnatic,1-0,28.0,1537.7,1552.7,1563.2,1548.2
2014,2014-05-22,EU LCS,False,False,Alliance,Gambit Gaming,1-0,28.0,1552.7,1563.6,1475.0,1464.0
2014,2014-05-22,EU LCS,False,False,Copenhagen Wolves,Fnatic,0-1,28.0,1465.6,1454.9,1548.2,1558.9
2014,2014-05-22,EU LCS,False,False,Gambit Gaming,Millenium,0-1,28.0,1464.0,1449.6,1453.1,1467.6
2014,2014-05-22,EU LCS,False,False,Fnatic,Team ROCCAT,1-0,28.0,1558.9,1570.5,1498.7,1487.1
2014,2014-05-22,EU LCS,False,False,SK Gaming,SUPA HOT CREW,1-0,28.0,1590.9,1599.8,1455.7,1446.9
2014,2014-05-23,NA LCS,False,False,Cloud9,TSM,1-0,28.0,1700.2,1710.7,1611.4,1600.9
2014,2014-05-23,NA LCS,False,False,Counter Logic Gaming,Team Curse,1-0,28.0,1586.6,1595.1,1443.0,1434.5
2014,2014-05-23,NA LCS,False,False,Evil Geniuses,LMQ,0-1,28.0,1413.3,1403.1,1509.6,1519.8
2014,2014-05-23,NA LCS,False,False,Dignitas,compLexity Gaming,1-0,28.0,1451.7,1467.6,1500.0,1484.1
2014,2014-05-23,NA LCS,False,False,Counter Logic Gaming,LMQ,0-1,28.0,1595.1,1578.1,1519.8,1536.8
2014,2014-05-24,NA LCS,False,False,TSM,Team Curse,1-0,28.0,1600.9,1608.6,1434.5,1426.7
2014,2014-05-24,NA LCS,False,False,LMQ,compLexity Gaming,1-0,28.0,1536.8,1548.7,1484.1,1472.2
2014,2014-05-24,NA LCS,False,False,Dignitas,Evil Geniuses,1-0,28.0,1467.6,1479.0,1403.1,1391.7
2014,2014-05-24,NA LCS,False,False,TSM,compLexity Gaming,1-0,28.0,1608.6,1617.4,1472.2,1463.4
2014,2014-05-24,NA LCS,False,False,Cloud9,Dignitas,0-1,28.0,1710.7,1688.6,1479.0,1501.2
2014,2014-05-25,NA LCS,False,False,Counter Logic Gaming,Evil Geniuses,1-0,28.0,1578.1,1585.3,1391.7,1384.5
2014,2014-05-25,NA LCS,False,False,LMQ,Team Curse,1-0,28.0,1548.7,1557.9,1426.7,1417.4
2014,2014-05-25,NA LCS,False,False,Cloud9,compLexity Gaming,0-1,28.0,1688.6,1666.6,1463.4,1485.4
2014,2014-05-25,NA LCS,False,False,Evil Geniuses,TSM,0-1,28.0,1384.5,1378.7,1617.4,1623.2
2014,2014-05-25,NA LCS,False,False,Dignitas,Team Curse,0-1,28.0,1501.2,1483.9,1417.4,1434.7
2014,2014-05-25,NA LCS,False,False,Cloud9,Counter Logic Gaming,1-0,28.0,1666.6,1677.4,1585.3,1574.5
2014,2014-05-29,EU LCS,False,False,Fnatic,Gambit Gaming,0-1,28.0,1570.5,1551.9,1449.6,1468.3
2014,2014-05-29,EU LCS,False,False,Copenhagen Wolves,SUPA HOT CREW,0-1,28.0,1454.9,1440.6,1446.9,1461.2
2014,2014-05-29,EU LCS,False,False,Alliance,Millenium,1-0,28.0,1563.6,1573.9,1467.6,1457.3
2014,2014-05-29,EU LCS,False,False,SK Gaming,Team ROCCAT,1-0,28.0,1599.8,1609.4,1487.1,1477.5
2014,2014-05-30,EU LCS,False,False,Alliance,SK Gaming,1-0,28.0,1573.9,1589.3,1609.4,1593.9
2014,2014-05-30,EU LCS,False,False,Fnatic,Millenium,1-0,28.0,1551.9,1562.1,1457.3,1447.1
2014,2014-05-30,EU LCS,False,False,Copenhagen Wolves,Team ROCCAT,1-0,28.0,1440.6,1456.0,1477.5,1462.0
2014,2014-05-30,EU LCS,False,False,Gambit Gaming,SUPA HOT CREW,0-1,28.0,1468.3,1454.0,1461.2,1475.5
2014,2014-05-31,NA LCS,False,False,Counter Logic Gaming,TSM,1-0,28.0,1574.5,1590.4,1623.2,1607.3
2014,2014-05-31,NA LCS,False,False,Evil Geniuses,compLexity Gaming,1-0,28.0,1378.7,1396.9,1485.4,1467.2
2014,2014-05-31,NA LCS,False,False,Dignitas,LMQ,1-0,28.0,1483.9,1500.8,1557.9,1541.0
2014,2014-05-31,NA LCS,False,False,Cloud9,Team Curse,1-0,28.0,1677.4,1682.9,1434.7,1429.2
2014,2014-06-01,NA LCS,False,False,Cloud9,LMQ,1-0,28.0,1682.9,1691.5,1541.0,1532.4
2014,2014-06-01,NA LCS,False,False,Evil Geniuses,Team Curse,0-1,28.0,1396.9,1384.2,1429.2,1441.9
2014,2014-06-01,NA LCS,False,False,Counter Logic Gaming,compLexity Gaming,1-0,28.0,1590.4,1599.7,1467.2,1458.0
2014,2014-06-01,NA LCS,False,False,Dignitas,TSM,1-0,28.0,1500.8,1519.0,1607.3,1589.1
2014,2014-06-05,EU LCS,False,False,Alliance,Team ROCCAT,1-0,28.0,1589.3,1598.4,1462.0,1452.9
2014,2014-06-05,EU LCS,False,False,Millenium,SK Gaming,0-1,28.0,1447.1,1438.6,1593.9,1602.4
2014,2014-06-05,EU LCS,False,False,Fnatic,SUPA HOT CREW,0-1,28.0,1562.1,1544.7,1475.5,1492.9
2014,2014-06-05,EU LCS,False,False,Copenhagen Wolves,Gambit Gaming,0-1,28.0,1456.0,1442.0,1454.0,1468.1
2014,2014-06-06,EU LCS,False,False,Gambit Gaming,SK Gaming,0-1,28.0,1468.1,1459.2,1602.4,1611.2
2014,2014-06-06,EU LCS,False,False,Copenhagen Wolves,Millenium,0-1,28.0,1442.0,1427.8,1438.6,1452.8
2014,2014-06-06,EU LCS,False,False,Alliance,SUPA HOT CREW,1-0,28.0,1598.4,1608.3,1492.9,1483.0
2014,2014-06-06,EU LCS,False,False,Fnatic,Team ROCCAT,1-0,28.0,1544.7,1555.1,1452.9,1442.6
2014,2014-06-07,NA LCS,False,False,LMQ,TSM,1-0,28.0,1532.4,1548.7,1589.1,1572.8
2014,2014-06-07,NA LCS,False,False,Cloud9,Evil Geniuses,0-1,28.0,1691.5,1667.6,1384.2,1408.1
2014,2014-06-07,NA LCS,False,False,Counter Logic Gaming,Dignitas,1-0,28.0,1599.7,1610.5,1519.0,1508.2
2014,2014-06-07,NA LCS,False,False,Team Curse,compLexity Gaming,0-1,28.0,1441.9,1428.5,1458.0,1471.3
2014,2014-06-08,NA LCS,False,False,Cloud9,Counter Logic Gaming,1-0,28.0,1667.6,1679.3,1610.5,1598.8
2014,2014-06-08,NA LCS,False,False,LMQ,compLexity Gaming,1-0,28.0,1548.7,1559.6,1471.3,1460.4
2014,2014-06-08,NA LCS,False,False,Dignitas,Evil Geniuses,1-0,28.0,1508.2,1518.2,1408.1,1398.0
2014,2014-06-08,NA LCS,False,False,TSM,Team Curse,1-0,28.0,1572.8,1581.3,1428.5,1420.0
2014,2014-06-12,EU LCS,False,False,Fnatic,SK Gaming,1-0,28.0,1555.1,1571.3,1611.2,1595.0
2014,2014-06-12,EU LCS,False,False,Millenium,SUPA HOT CREW,1-0,28.0,1452.8,1468.0,1483.0,1467.8
2014,2014-06-12,EU LCS,False,False,Alliance,Gambit Gaming,0-1,28.0,1608.3,1588.6,1459.2,1478.9
2014,2014-06-13,EU LCS,False,False,SUPA HOT CREW,Team ROCCAT,0-1,28.0,1467.8,1452.8,1442.6,1457.6
2014,2014-06-13,EU LCS,False,False,Gambit Gaming,Millenium,0-1,28.0,1478.9,1464.5,1468.0,1482.4
2014,2014-06-13,EU LCS,False,False,Alliance,Fnatic,1-0,28.0,1588.6,1601.9,1571.3,1558.0
2014,2014-06-13,EU LCS,False,False,Copenhagen Wolves,SK Gaming,0-1,28.0,1427.8,1420.1,1595.0,1602.7
2014,2014-06-14,NA LCS,False,False,Cloud9,TSM,0-1,28.0,1679.3,1661.5,1581.3,1599.2
2014,2014-06-14,NA LCS,False,False,Evil Geniuses,LMQ,0-1,28.0,1398.0,1390.1,1559.6,1567.5
2014,2014-06-14,NA LCS,False,False,Dignitas,Team Curse,1-0,28.0,1518.2,1528.4,1420.0,1409.9
2014,2014-06-14,NA LCS,False,False,Counter Logic Gaming,compLexity Gaming,1-0,28.0,1598.8,1607.5,1460.4,1451.7
2014,2014-06-15,NA LCS,False,False,LMQ,Team Curse,0-1,28.0,1567.5,1547.6,1409.9,1429.8
2014,2014-06-15,NA LCS,False,False,TSM,compLexity Gaming,1-0,28.0,1599.2,1607.6,1451.7,1443.3
2014,2014-06-15,NA LCS,False,False,Counter Logic Gaming,Evil Geniuses,1-0,28.0,1607.5,1613.7,1390.1,1383.9
2014,2014-06-15,NA LCS,False,False,Cloud9,Dignitas,1-0,28.0,1661.5,1670.3,1528.4,1519.5
2014,2014-06-19,NA LCS,False,False,Cloud9,Team Curse,1-0,28.0,1670.3,1676.0,1429.8,1424.2
2014,2014-06-19,NA LCS,False,False,Dignitas,TSM,1-0,28.0,1519.5,1537.0,1607.6,1590.1
2014,2014-06-19,NA LCS,False,False,Counter Logic Gaming,LMQ,1-0,28.0,1613.7,1625.1,1547.6,1536.2
2014,2014-06-19,NA LCS,False,False,Evil Geniuses,compLexity Gaming,1-0,28.0,1383.9,1400.3,1443.3,1426.9
2014,2014-06-20,NA LCS,False,False,Dignitas,compLexity Gaming,0-1,28.0,1537.0,1518.7,1426.9,1445.2
2014,2014-06-20,NA LCS,False,False,Evil Geniuses,TSM,0-1,28.0,1400.3,1393.2,1590.1,1597.1
2014,2014-06-20,NA LCS,False,False,Counter Logic Gaming,Team Curse,0-1,28.0,1625.1,1603.8,1424.2,1445.5
2014,2014-06-20,NA LCS,False,False,Cloud9,LMQ,0-1,28.0,1676.0,1656.6,1536.2,1555.6
2014,2014-06-21,EU LCS,False,False,Alliance,SK Gaming,1-0,28.0,1601.9,1615.9,1602.7,1588.7
2014,2014-06-21,EU LCS,False,False,Copenhagen Wolves,SUPA HOT CREW,0-1,28.0,1420.1,1407.4,1452.8,1465.5
2014,2014-06-21,EU LCS,False,False,Millenium,Team ROCCAT,0-1,28.0,1482.4,1467.4,1457.6,1472.6
2014,2014-06-21,EU LCS,False,False,Fnatic,Gambit Gaming,1-0,28.0,1558.0,1568.4,1464.5,1454.1
2014,2014-06-22,EU LCS,False,False,Gambit Gaming,Team ROCCAT,0-1,28.0,1454.1,1440.9,1472.6,1485.8
2014,2014-06-22,EU LCS,False,False,SK Gaming,SUPA HOT CREW,1-0,28.0,1588.7,1597.9,1465.5,1456.3
2014,2014-06-22,EU LCS,False,False,Fnatic,Millenium,0-1,28.0,1568.4,1550.4,1467.4,1485.4
2014,2014-06-22,EU LCS,False,False,Alliance,Copenhagen Wolves,1-0,28.0,1615.9,1622.4,1407.4,1400.9
2014,2014-06-26,EU LCS,False,False,Copenhagen Wolves,Fnatic,0-1,28.0,1400.9,1392.6,1550.4,1558.7
2014,2014-06-26,EU LCS,False,False,Alliance,Millenium,1-0,28.0,1622.4,1631.2,1485.4,1476.6
2014,2014-06-26,EU LCS,False,False,Gambit Gaming,SUPA HOT CREW,1-0,28.0,1440.9,1455.5,1456.3,1441.6
2014,2014-06-26,EU LCS,False,False,SK Gaming,Team ROCCAT,1-0,28.0,1597.9,1607.5,1485.8,1476.2
2014,2014-06-27,EU LCS,False,False,Alliance,Team ROCCAT,1-0,28.0,1631.2,1639.3,1476.2,1468.1
2014,2014-06-27,EU LCS,False,False,Millenium,SK Gaming,1-0,28.0,1476.6,1495.7,1607.5,1588.5
2014,2014-06-27,EU LCS,False,False,Fnatic,SUPA HOT CREW,0-1,28.0,1558.7,1540.2,1441.6,1460.2
2014,2014-06-27,EU LCS,False,False,Copenhagen Wolves,Gambit Gaming,1-0,28.0,1392.6,1409.1,1455.5,1439.0
2014,2014-06-28,NA LCS,False,False,Counter Logic Gaming,TSM,0-1,28.0,1603.8,1589.5,1597.1,1611.4
2014,2014-06-28,NA LCS,False,False,Cloud9,compLexity Gaming,0-1,28.0,1656.6,1635.0,1445.2,1466.8
2014,2014-06-28,NA LCS,False,False,Evil Geniuses,Team Curse,1-0,28.0,1393.2,1409.3,1445.5,1429.4
2014,2014-06-28,NA LCS,False,False,Dignitas,LMQ,1-0,28.0,1518.7,1534.2,1555.6,1540.1
2014,2014-06-29,NA LCS,False,False,Cloud9,Evil Geniuses,1-0,28.0,1635.0,1641.0,1409.3,1403.3
2014,2014-06-29,NA LCS,False,False,LMQ,TSM,1-0,28.0,1540.1,1556.9,1611.4,1594.6
2014,2014-06-29,NA LCS,False,False,Counter Logic Gaming,Dignitas,1-0,28.0,1589.5,1601.3,1534.2,1522.4
2014,2014-06-29,NA LCS,False,False,Team Curse,compLexity Gaming,1-0,28.0,1429.4,1444.9,1466.8,1451.3
2014,2014-07-01,EU LCS,False,False,Fnatic,Team ROCCAT,1-0,28.0,1540.2,1551.3,1468.1,1456.9
2014,2014-07-01,EU LCS,False,False,Gambit Gaming,SK Gaming,0-1,28.0,1439.0,1430.7,1588.5,1596.8
2014,2014-07-01,EU LCS,False,False,Copenhagen Wolves,Team ROCCAT,0-1,28.0,1409.1,1397.0,1456.9,1469.0
2014,2014-07-01,EU LCS,False,False,Fnatic,Millenium,1-0,28.0,1551.3,1563.1,1495.7,1483.9
2014,2014-07-01,EU LCS,False,False,Alliance,SUPA HOT CREW,1-0,28.0,1639.3,1646.7,1460.2,1452.8
2014,2014-07-02,EU LCS,False,False,Alliance,SK Gaming,1-0,28.0,1646.7,1658.7,1596.8,1584.8
2014,2014-07-02,EU LCS,False,False,Millenium,Team ROCCAT,0-1,28.0,1483.9,1469.3,1469.0,1483.6
2014,2014-07-02,EU LCS,False,False,SK Gaming,SUPA HOT CREW,0-1,28.0,1584.8,1565.7,1452.8,1471.9
2014,2014-07-02,EU LCS,False,False,Gambit Gaming,Millenium,0-1,28.0,1430.7,1418.2,1469.3,1481.8
2014,2014-07-02,EU LCS,False,False,Copenhagen Wolves,SUPA HOT CREW,0-1,28.0,1397.0,1386.0,1471.9,1482.9
2014,2014-07-02,EU LCS,False,False,Fnatic,Gambit Gaming,1-0,28.0,1563.1,1571.6,1418.2,1409.7
2014,2014-07-03,EU LCS,False,False,Alliance,Copenhagen Wolves,0-1,28.0,1658.7,1635.5,1386.0,1409.2
2014,2014-07-03,EU LCS,False,False,Millenium,SUPA HOT CREW,0-1,28.0,1481.8,1467.8,1482.9,1496.9
2014,2014-07-03,EU LCS,False,False,Copenhagen Wolves,SK Gaming,0-1,28.0,1409.2,1401.1,1565.7,1573.8
2014,2014-07-03,EU LCS,False,False,Alliance,Fnatic,0-1,28.0,1635.5,1618.9,1571.6,1588.1
2014,2014-07-03,EU LCS,False,False,Gambit Gaming,Team ROCCAT,0-1,28.0,1409.7,1398.7,1483.6,1494.7
2014,2014-07-04,NA LCS,False,False,Cloud9,LMQ,1-0,28.0,1641.0,1651.7,1556.9,1546.2
2014,2014-07-04,NA LCS,False,False,Counter Logic Gaming,compLexity Gaming,1-0,28.0,1601.3,1609.6,1451.3,1443.0
2014,2014-07-04,NA LCS,False,False,Dignitas,Evil Geniuses,1-0,28.0,1522.4,1531.8,1403.3,1393.9
2014,2014-07-04,NA LCS,False,False,Cloud9,Counter Logic Gaming,0-1,28.0,1651.7,1636.0,1609.6,1625.3
2014,2014-07-04,NA LCS,False,False,TSM,Team Curse,1-0,28.0,1594.6,1602.9,1444.9,1436.6
2014,2014-07-05,NA LCS,False,False,Dignitas,TSM,1-0,28.0,1531.8,1548.6,1602.9,1586.1
2014,2014-07-05,NA LCS,False,False,Evil Geniuses,compLexity Gaming,0-1,28.0,1393.9,1381.9,1443.0,1455.1
2014,2014-07-05,NA LCS,False,False,LMQ,Team Curse,0-1,28.0,1546.2,1528.0,1436.6,1454.9
2014,2014-07-05,NA LCS,False,False,Evil Geniuses,TSM,0-1,28.0,1381.9,1375.3,1586.1,1592.7
2014,2014-07-06,NA LCS,False,False,Cloud9,Team Curse,0-1,28.0,1636.0,1615.3,1454.9,1475.6
2014,2014-07-06,NA LCS,False,False,Counter Logic Gaming,LMQ,0-1,28.0,1625.3,1607.5,1528.0,1545.8
2014,2014-07-06,NA LCS,False,False,Counter Logic Gaming,Team Curse,0-1,28.0,1607.5,1588.4,1475.6,1494.7
2014,2014-07-06,NA LCS,False,False,Dignitas,compLexity Gaming,0-1,28.0,1548.6,1530.9,1455.1,1472.7
2014,2014-07-06,NA LCS,False,False,Evil Geniuses,LMQ,0-1,28.0,1375.3,1367.7,1545.8,1553.4
2014,2014-07-06,NA LCS,False,False,TSM,compLexity Gaming,1-0,28.0,1592.7,1602.0,1472.7,1463.4
2014,2014-07-06,NA LCS,False,False,Cloud9,Dignitas,1-0,28.0,1615.3,1626.0,1530.9,1520.2
2014,2014-07-10,EU LCS,False,False,SK Gaming,Team ROCCAT,0-1,28.0,1573.8,1556.7,1494.7,1511.8
2014,2014-07-10,EU LCS,False,False,Copenhagen Wolves,Gambit Gaming,1-0,28.0,1401.1,1415.0,1398.7,1384.8
2014,2014-07-10,EU LCS,False,False,Fnatic,SUPA HOT CREW,1-0,28.0,1588.1,1598.5,1496.9,1486.5
2014,2014-07-10,EU LCS,False,False,Alliance,Millenium,0-1,28.0,1618.9,1599.2,1467.8,1487.5
2014,2014-07-11,EU LCS,False,False,Alliance,Team ROCCAT,0-1,28.0,1599.2,1581.8,1511.8,1529.3
2014,2014-07-11,EU LCS,False,False,Gambit Gaming,SUPA HOT CREW,0-1,28.0,1384.8,1374.8,1486.5,1496.5
2014,2014-07-11,EU LCS,False,False,Copenhagen Wolves,Millenium,1-0,28.0,1415.0,1431.9,1487.5,1470.7
2014,2014-07-11,EU LCS,False,False,Fnatic,SK Gaming,1-0,28.0,1598.5,1610.8,1556.7,1544.4
2014,2014-07-12,NA LCS,False,False,Team Curse,compLexity Gaming,0-1,28.0,1494.7,1479.4,1463.4,1478.6
2014,2014-07-12,NA LCS,False,False,Cloud9,Evil Geniuses,1-0,28.0,1626.0,1631.1,1367.7,1362.5
2014,2014-07-12,NA LCS,False,False,Counter Logic Gaming,TSM,1-0,28.0,1588.4,1602.9,1602.0,1587.5
2014,2014-07-12,NA LCS,False,False,Dignitas,LMQ,0-1,28.0,1520.2,1507.6,1553.4,1566.1
2014,2014-07-13,NA LCS,False,False,Evil Geniuses,Team Curse,1-0,28.0,1362.5,1381.0,1479.4,1460.9
2014,2014-07-13,NA LCS,False,False,Counter Logic Gaming,Dignitas,1-0,28.0,1602.9,1613.2,1507.6,1497.3
2014,2014-07-13,NA LCS,False,False,Cloud9,TSM,0-1,28.0,1631.1,1615.4,1587.5,1603.2
2014,2014-07-13,NA LCS,False,False,LMQ,compLexity Gaming,1-0,28.0,1566.1,1576.6,1478.6,1468.1
2014,2014-07-17,EU LCS,False,False,SUPA HOT CREW,Team ROCCAT,1-0,28.0,1496.5,1511.8,1529.3,1513.9
2014,2014-07-17,EU LCS,False,False,Alliance,Gambit Gaming,1-0,28.0,1581.8,1588.3,1374.8,1368.2
2014,2014-07-17,EU LCS,False,False,Copenhagen Wolves,Fnatic,0-1,28.0,1431.9,1424.5,1610.8,1618.2
2014,2014-07-18,EU LCS,False,False,Copenhagen Wolves,SK Gaming,1-0,28.0,1424.5,1443.1,1544.4,1525.7
2014,2014-07-18,EU LCS,False,False,Millenium,Team ROCCAT,1-0,28.0,1470.7,1486.4,1513.9,1498.2
2014,2014-07-18,EU LCS,False,False,Alliance,SUPA HOT CREW,1-0,28.0,1588.3,1599.2,1511.8,1500.8
2014,2014-07-18,EU LCS,False,False,Fnatic,Gambit Gaming,1-0,28.0,1618.2,1623.6,1368.2,1362.9
2014,2014-07-19,NA LCS,False,False,Dignitas,Team Curse,0-1,28.0,1497.3,1481.9,1460.9,1476.3
2014,2014-07-19,NA LCS,False,False,Counter Logic Gaming,Evil Geniuses,0-1,28.0,1613.2,1591.0,1381.0,1403.2
2014,2014-07-19,NA LCS,False,False,LMQ,TSM,1-0,28.0,1576.6,1591.7,1603.2,1588.1
2014,2014-07-19,NA LCS,False,False,Cloud9,compLexity Gaming,1-0,28.0,1615.4,1623.8,1468.1,1459.7
2014,2014-07-20,NA LCS,False,False,Dignitas,Evil Geniuses,1-0,28.0,1481.9,1492.7,1403.2,1392.3
2014,2014-07-20,NA LCS,False,False,TSM,compLexity Gaming,1-0,28.0,1588.1,1597.2,1459.7,1450.7
2014,2014-07-20,NA LCS,False,False,Counter Logic Gaming,LMQ,0-1,28.0,1591.0,1577.0,1591.7,1605.7
2014,2014-07-20,NA LCS,False,False,Cloud9,Team Curse,1-0,28.0,1623.8,1632.2,1476.3,1467.9
2014,2014-07-24,EU LCS,False,False,Gambit Gaming,Team ROCCAT,0-1,28.0,1362.9,1354.1,1498.2,1507.0
2014,2014-07-24,EU LCS,False,False,Copenhagen Wolves,Millenium,0-1,28.0,1443.1,1430.9,1486.4,1498.7
2014,2014-07-24,EU LCS,False,False,Alliance,Fnatic,1-0,28.0,1599.2,1614.2,1623.6,1608.6
2014,2014-07-24,EU LCS,False,False,SK Gaming,SUPA HOT CREW,0-1,28.0,1525.7,1510.7,1500.8,1515.8
2014,2014-07-25,EU LCS,False,False,Gambit Gaming,SUPA HOT CREW,0-1,28.0,1354.1,1346.1,1515.8,1523.8
2014,2014-07-25,EU LCS,False,False,SK Gaming,Team ROCCAT,1-0,28.0,1510.7,1524.6,1507.0,1493.2
2014,2014-07-25,EU LCS,False,False,Alliance,Copenhagen Wolves,1-0,28.0,1614.2,1621.5,1430.9,1423.7
2014,2014-07-25,EU LCS,False,False,Fnatic,Millenium,1-0,28.0,1608.6,1618.3,1498.7,1488.9
2014,2014-07-26,NA LCS,False,False,LMQ,compLexity Gaming,1-0,28.0,1605.7,1613.8,1450.7,1442.5
2014,2014-07-26,NA LCS,False,False,Evil Geniuses,TSM,0-1,28.0,1392.3,1385.7,1597.2,1603.8
2014,2014-07-26,NA LCS,False,False,Cloud9,Dignitas,1-0,28.0,1632.2,1640.8,1492.7,1484.1
2014,2014-07-26,NA LCS,False,False,Counter Logic Gaming,Team Curse,0-1,28.0,1577.0,1558.8,1467.9,1486.2
2014,2014-07-27,NA LCS,False,False,Evil Geniuses,Team Curse,1-0,28.0,1385.7,1403.7,1486.2,1468.3
2014,2014-07-27,NA LCS,False,False,Cloud9,LMQ,1-0,28.0,1640.8,1653.7,1613.8,1600.9
2014,2014-07-27,NA LCS,False,False,Counter Logic Gaming,TSM,0-1,28.0,1558.8,1546.6,1603.8,1616.0
2014,2014-07-27,NA LCS,False,False,Dignitas,compLexity Gaming,0-1,28.0,1484.1,1468.4,1442.5,1458.2
2014,2014-07-29,EU LCS,False,False,Copenhagen Wolves,Gambit Gaming,0-1,28.0,1423.7,1406.6,1346.1,1363.2
2014,2014-07-29,EU LCS,False,False,Alliance,Team ROCCAT,1-0,28.0,1621.5,1630.5,1493.2,1484.1
2014,2014-07-29,EU LCS,False,False,Copenhagen Wolves,Fnatic,0-1,28.0,1406.6,1400.2,1618.3,1624.7
2014,2014-07-29,EU LCS,False,False,Millenium,SK Gaming,0-1,28.0,1488.9,1476.4,1524.6,1537.1
2014,2014-07-29,EU LCS,False,False,Fnatic,SUPA HOT CREW,1-0,28.0,1624.7,1634.7,1523.8,1513.7
2014,2014-07-30,EU LCS,False,False,SUPA HOT CREW,Team ROCCAT,0-1,28.0,1513.7,1498.5,1484.1,1499.3
2014,2014-07-30,EU LCS,False,False,Alliance,Gambit Gaming,1-0,28.0,1630.5,1635.5,1363.2,1358.3
2014,2014-07-30,EU LCS,False,False,Copenhagen Wolves,Team ROCCAT,1-0,28.0,1400.2,1418.1,1499.3,1481.4
2014,2014-07-30,EU LCS,False,False,Alliance,SK Gaming,0-1,28.0,1635.5,1617.6,1537.1,1555.0
2014,2014-07-30,EU LCS,False,False,Gambit Gaming,Millenium,1-0,28.0,1358.3,1376.9,1476.4,1457.8
2014,2014-07-30,EU LCS,False,False,Fnatic,SK Gaming,0-1,28.0,1634.7,1617.6,1555.0,1572.2
