year,date,league,cross_region,team_a,team_b,winner,a_before,a_after,b_before,b_after
2017,2017-03-10,LJL,False,DetonatioN FocusMe,SCARZ,DetonatioN FocusMe,1644.3,1649.6,1428.2,1422.8
2017,2017-03-10,LMS,False,XGamers,Flash Wolves,Flash Wolves,1456.7,1452.9,1745.5,1749.3
2017,2017-03-10,LPL,False,EDward Gaming,Invictus Gaming,EDward Gaming,1645.2,1653.7,1541.7,1533.2
2017,2017-03-10,LPL,False,Invictus Gaming,EDward Gaming,Invictus Gaming,1533.2,1549.2,1653.7,1637.7
2017,2017-03-10,LPL,False,EDward Gaming,Invictus Gaming,EDward Gaming,1637.7,1646.7,1549.2,1540.2
2017,2017-03-10,EU LCS,False,G2 Esports,Splyce,Splyce,1693.9,1679.7,1629.7,1643.9
2017,2017-03-10,EU LCS,False,G2 Esports,Splyce,G2 Esports,1679.7,1690.5,1643.9,1633.1
2017,2017-03-10,EU LCS,False,Splyce,G2 Esports,G2 Esports,1633.1,1623.1,1690.5,1700.5
2017,2017-03-10,EU LCS,False,Fnatic,Unicorns of Love,Fnatic,1542.1,1557.7,1648.6,1633.0
2017,2017-03-10,EU LCS,False,Unicorns of Love,Fnatic,Unicorns of Love,1633.0,1642.5,1557.7,1548.2
2017,2017-03-10,EU LCS,False,Fnatic,Unicorns of Love,Unicorns of Love,1548.2,1539.4,1642.5,1651.3
2017,2017-03-10,NA LCS,False,Team Liquid,Cloud9,Cloud9,1452.2,1446.2,1641.2,1647.3
2017,2017-03-10,NA LCS,False,Cloud9,Team Liquid,Cloud9,1647.3,1653.0,1446.2,1440.4
2017,2017-03-11,NA LCS,False,FlyQuest,Phoenix1,Phoenix1,1502.7,1492.4,1552.7,1563.0
2017,2017-03-11,NA LCS,False,Phoenix1,FlyQuest,Phoenix1,1563.0,1572.6,1492.4,1482.8
2017,2017-03-11,LPL,False,Royal Never Give Up,Newbee,Royal Never Give Up,1690.5,1695.0,1436.1,1431.6
2017,2017-03-11,LPL,False,Newbee,Royal Never Give Up,Royal Never Give Up,1431.6,1427.3,1695.0,1699.3
2017,2017-03-11,LJL,False,Unsold Stuff Gaming,Rampage,Unsold Stuff Gaming,1615.2,1627.6,1626.8,1614.4
2017,2017-03-11,LPL,False,Oh My God,Game Talents,Game Talents,1519.7,1507.0,1500.3,1512.9
2017,2017-03-11,LMS,False,Hong Kong Esports,Fireball,Hong Kong Esports,1502.9,1512.0,1417.3,1408.2
2017,2017-03-11,LCK,False,DN SOOPers,MVP,DN SOOPers,1600.6,1612.9,1610.0,1597.7
2017,2017-03-11,LPL,False,Game Talents,Oh My God,Oh My God,1512.9,1500.7,1507.0,1519.2
2017,2017-03-11,LCK,False,MVP,DN SOOPers,DN SOOPers,1597.7,1586.2,1612.9,1624.4
2017,2017-03-11,LMS,False,Hong Kong Esports,Fireball,Hong Kong Esports,1512.0,1520.5,1408.2,1399.6
2017,2017-03-11,LJL,False,Rampage,Unsold Stuff Gaming,Rampage,1614.4,1626.8,1627.6,1615.1
2017,2017-03-11,LJL,False,Unsold Stuff Gaming,Rampage,Unsold Stuff Gaming,1615.1,1627.5,1626.8,1614.4
2017,2017-03-11,LMS,False,Flash Wolves,ahq eSports Club,Flash Wolves,1749.3,1759.5,1697.6,1687.4
2017,2017-03-11,LPL,False,Game Talents,Oh My God,Game Talents,1500.7,1513.4,1519.2,1506.6
2017,2017-03-11,LCK,False,SK Telecom T1,Kongdoo Monster,SK Telecom T1,1744.0,1747.8,1456.1,1452.2
2017,2017-03-11,LJL,False,Rascal Jester,7th heaven,Rascal Jester,1446.8,1461.9,1538.8,1523.7
2017,2017-03-11,LPL,False,Snake Esports,Vici Gaming,Snake Esports,1507.4,1518.1,1471.8,1461.1
2017,2017-03-11,LMS,False,ahq eSports Club,Flash Wolves,Flash Wolves,1687.4,1677.9,1759.5,1769.1
2017,2017-03-11,LCK,False,Kongdoo Monster,SK Telecom T1,SK Telecom T1,1452.2,1448.5,1747.8,1751.5
2017,2017-03-11,LPL,False,Snake Esports,Vici Gaming,Snake Esports,1518.1,1528.2,1461.1,1451.0
2017,2017-03-11,LJL,False,7th heaven,Rascal Jester,7th heaven,1523.7,1533.6,1461.9,1452.0
2017,2017-03-11,LJL,False,Rascal Jester,7th heaven,Rascal Jester,1452.0,1466.7,1533.6,1518.8
2017,2017-03-11,EU LCS,False,Team Vitality,Team ROCCAT,Team ROCCAT,1520.7,1504.9,1406.9,1422.7
2017,2017-03-11,EU LCS,False,Team ROCCAT,Team Vitality,Team ROCCAT,1422.7,1437.5,1504.9,1490.2
2017,2017-03-11,CBLOL,False,KaBuM! Esports,INTZ,INTZ,1483.4,1477.0,1661.9,1668.3
2017,2017-03-11,CBLOL,False,INTZ,KaBuM! Esports,INTZ,1668.3,1674.2,1477.0,1471.1
2017,2017-03-11,EU LCS,False,Misfits Gaming,H2k-Gaming,H2k-Gaming,1636.3,1625.4,1668.4,1679.3
2017,2017-03-11,CBLOL,False,CNB e-Sports Club,Operation Kino e-Sports,CNB e-Sports Club,1592.6,1600.7,1472.7,1464.6
2017,2017-03-11,EU LCS,False,H2k-Gaming,Misfits Gaming,H2k-Gaming,1679.3,1689.4,1625.4,1615.3
2017,2017-03-11,CBLOL,False,Operation Kino e-Sports,CNB e-Sports Club,Operation Kino e-Sports,1464.6,1481.1,1600.7,1584.2
2017,2017-03-11,NA LCS,False,Counter Logic Gaming,Dignitas,Dignitas,1538.5,1523.5,1449.8,1464.8
2017,2017-03-11,NA LCS,False,Team EnVyUs,TSM,Team EnVyUs,1429.4,1448.2,1651.2,1632.4
2017,2017-03-11,NA LCS,False,Dignitas,Counter Logic Gaming,Dignitas,1464.8,1478.8,1523.5,1509.5
2017,2017-03-11,NA LCS,False,TSM,Team EnVyUs,TSM,1632.4,1638.6,1448.2,1442.0
2017,2017-03-11,NA LCS,False,Team EnVyUs,TSM,TSM,1442.0,1436.1,1638.6,1644.4
2017,2017-03-11,NA LCS,False,FlyQuest,Immortals,Immortals,1482.8,1471.0,1488.3,1500.1
2017,2017-03-11,NA LCS,False,Phoenix1,Echo Fox,Phoenix1,1572.6,1580.3,1441.9,1434.2
2017,2017-03-11,NA LCS,False,Immortals,FlyQuest,Immortals,1500.1,1511.1,1471.0,1460.0
2017,2017-03-11,NA LCS,False,Echo Fox,Phoenix1,Phoenix1,1434.2,1426.9,1580.3,1587.5
2017,2017-03-12,LCK,False,KT Rolster,ROX Tigers,KT Rolster,1691.8,1701.0,1608.1,1599.0
2017,2017-03-12,LMS,False,Wayi Spider,XGamers,XGamers,1343.4,1335.0,1452.9,1461.2
2017,2017-03-12,LCK,False,ROX Tigers,KT Rolster,KT Rolster,1599.0,1590.4,1701.0,1709.5
2017,2017-03-12,LPL,False,QG Reapers,LGD Gaming,QG Reapers,1480.9,1495.2,1549.0,1534.6
2017,2017-03-12,LMS,False,XGamers,Wayi Spider,XGamers,1461.2,1469.1,1335.0,1327.2
2017,2017-03-12,LPL,False,LGD Gaming,QG Reapers,QG Reapers,1534.6,1521.3,1495.2,1508.5
2017,2017-03-12,LMS,False,Machi Esports,J Team,Machi Esports,1569.0,1581.7,1589.7,1577.0
2017,2017-03-12,LCK,False,Samsung Galaxy,Longzhu Gaming,Samsung Galaxy,1663.5,1672.6,1576.4,1567.3
2017,2017-03-12,LPL,False,Team WE,I May,Team WE,1636.2,1646.6,1588.8,1578.5
2017,2017-03-12,LCK,False,Longzhu Gaming,Samsung Galaxy,Samsung Galaxy,1567.3,1558.9,1672.6,1681.0
2017,2017-03-12,LMS,False,Machi Esports,J Team,J Team,1581.7,1569.5,1577.0,1589.2
2017,2017-03-12,LPL,False,I May,Team WE,Team WE,1578.5,1568.8,1646.6,1656.3
2017,2017-03-12,LMS,False,Machi Esports,J Team,Machi Esports,1569.5,1582.2,1589.2,1576.5
2017,2017-03-12,EU LCS,False,Giants Gaming,Origen,Giants Gaming,1427.5,1439.0,1413.2,1401.7
2017,2017-03-12,EU LCS,False,Origen,Giants Gaming,Origen,1401.7,1415.0,1439.0,1425.7
2017,2017-03-12,CBLOL,False,paiN Gaming,Brave e-Sports,paiN Gaming,1608.3,1614.8,1434.7,1428.3
2017,2017-03-12,EU LCS,False,Giants Gaming,Origen,Giants Gaming,1425.7,1437.4,1415.0,1403.4
2017,2017-03-12,CBLOL,False,Brave e-Sports,paiN Gaming,paiN Gaming,1428.3,1422.1,1614.8,1620.9
2017,2017-03-12,NA LCS,False,Echo Fox,Dignitas,Echo Fox,1426.9,1440.7,1478.8,1465.0
2017,2017-03-12,CBLOL,False,Vivo Keyd,RED Canids,Vivo Keyd,1577.5,1590.7,1613.1,1599.8
2017,2017-03-12,NA LCS,False,Counter Logic Gaming,Cloud9,Counter Logic Gaming,1509.5,1526.2,1653.0,1636.3
2017,2017-03-12,CBLOL,False,RED Canids,Vivo Keyd,Vivo Keyd,1599.8,1587.5,1590.7,1603.0
2017,2017-03-12,NA LCS,False,Cloud9,Counter Logic Gaming,Cloud9,1636.3,1644.6,1526.2,1517.8
2017,2017-03-12,NA LCS,False,Dignitas,Echo Fox,Dignitas,1465.0,1476.2,1440.7,1429.6
2017,2017-03-12,NA LCS,False,Counter Logic Gaming,Cloud9,Counter Logic Gaming,1517.8,1534.0,1644.6,1628.4
2017,2017-03-12,NA LCS,False,Echo Fox,Dignitas,Dignitas,1429.6,1419.2,1476.2,1486.6
2017,2017-03-12,NA LCS,False,Immortals,TSM,Immortals,1511.1,1527.5,1644.4,1628.0
2017,2017-03-12,NA LCS,False,Team Liquid,Team EnVyUs,Team Liquid,1440.4,1452.3,1436.1,1424.3
2017,2017-03-12,NA LCS,False,TSM,Immortals,TSM,1628.0,1636.7,1527.5,1518.9
2017,2017-03-12,NA LCS,False,Team EnVyUs,Team Liquid,Team EnVyUs,1424.3,1437.3,1452.3,1439.3
2017,2017-03-13,NA LCS,False,Immortals,TSM,TSM,1518.9,1510.8,1636.7,1644.8
2017,2017-03-13,NA LCS,False,Team Liquid,Team EnVyUs,Team Liquid,1439.3,1451.2,1437.3,1425.3
2017,2017-03-14,LCK,False,Longzhu Gaming,bbq Olivers,bbq Olivers,1558.9,1544.4,1485.5,1500.0
2017,2017-03-14,LCK,False,bbq Olivers,Longzhu Gaming,Longzhu Gaming,1500.0,1489.5,1544.4,1554.8
2017,2017-03-14,LCK,False,Longzhu Gaming,bbq Olivers,Longzhu Gaming,1554.8,1564.6,1489.5,1479.7
2017,2017-03-14,LCK,False,Jin Air Green Wings,KT Rolster,Jin Air Green Wings,1474.4,1493.4,1709.5,1690.5
2017,2017-03-14,LCK,False,KT Rolster,Jin Air Green Wings,KT Rolster,1690.5,1696.3,1493.4,1487.6
2017,2017-03-14,LCK,False,Jin Air Green Wings,KT Rolster,KT Rolster,1487.6,1482.0,1696.3,1701.9
2017,2017-03-15,LCK,False,SK Telecom T1,DN SOOPers,SK Telecom T1,1751.5,1759.3,1624.4,1616.6
2017,2017-03-15,LCK,False,DN SOOPers,SK Telecom T1,DN SOOPers,1616.6,1633.3,1759.3,1742.7
2017,2017-03-15,LCK,False,SK Telecom T1,DN SOOPers,SK Telecom T1,1742.7,1751.0,1633.3,1624.9
2017,2017-03-15,LCK,False,Kongdoo Monster,MVP,MVP,1448.5,1441.0,1586.2,1593.7
2017,2017-03-15,LCK,False,MVP,Kongdoo Monster,MVP,1593.7,1600.7,1441.0,1434.0
2017,2017-03-16,LCK,False,Longzhu Gaming,ROX Tigers,Longzhu Gaming,1564.6,1577.5,1590.4,1577.5
2017,2017-03-16,LCK,False,ROX Tigers,Longzhu Gaming,ROX Tigers,1577.5,1589.5,1577.5,1565.5
2017,2017-03-16,LPL,False,Oh My God,EDward Gaming,Oh My God,1506.6,1523.2,1646.7,1630.1
2017,2017-03-16,LCK,False,Longzhu Gaming,ROX Tigers,Longzhu Gaming,1565.5,1578.3,1589.5,1576.7
2017,2017-03-16,LPL,False,EDward Gaming,Oh My God,EDward Gaming,1630.1,1638.5,1523.2,1514.8
2017,2017-03-16,LCK,False,Samsung Galaxy,KT Rolster,KT Rolster,1681.0,1669.8,1701.9,1713.1
2017,2017-03-16,LPL,False,Oh My God,EDward Gaming,Oh My God,1514.8,1530.9,1638.5,1622.4
2017,2017-03-16,LCK,False,KT Rolster,Samsung Galaxy,Samsung Galaxy,1713.1,1699.6,1669.8,1683.2
2017,2017-03-16,LPL,False,Team WE,LGD Gaming,Team WE,1656.3,1663.8,1521.3,1513.7
2017,2017-03-16,LCK,False,Samsung Galaxy,KT Rolster,Samsung Galaxy,1683.2,1695.8,1699.6,1687.1
2017,2017-03-16,LPL,False,LGD Gaming,Team WE,Team WE,1513.7,1506.6,1663.8,1671.0
2017,2017-03-16,EU LCS,False,Origen,Team Vitality,Team Vitality,1403.4,1394.3,1490.2,1499.2
2017,2017-03-16,EU LCS,False,Origen,Team Vitality,Team Vitality,1394.3,1385.8,1499.2,1507.7
2017,2017-03-16,EU LCS,False,Fnatic,Team ROCCAT,Fnatic,1539.4,1548.0,1437.5,1428.9
2017,2017-03-16,EU LCS,False,Fnatic,Team ROCCAT,Team ROCCAT,1548.0,1532.0,1428.9,1444.9
2017,2017-03-16,EU LCS,False,Team ROCCAT,Fnatic,Team ROCCAT,1444.9,1459.8,1532.0,1517.1
2017,2017-03-17,LMS,False,XGamers,Fireball,Fireball,1469.1,1454.7,1399.6,1414.0
2017,2017-03-17,LMS,False,XGamers,Fireball,XGamers,1454.7,1465.3,1414.0,1403.4
2017,2017-03-17,LPL,False,Newbee,I May,I May,1427.3,1419.9,1568.8,1576.2
2017,2017-03-17,LPL,False,Newbee,I May,Newbee,1419.9,1437.0,1576.2,1559.1
2017,2017-03-17,LMS,False,Fireball,XGamers,Fireball,1403.4,1417.5,1465.3,1451.2
2017,2017-03-17,LJL,False,Rascal Jester,Unsold Stuff Gaming,Unsold Stuff Gaming,1466.7,1459.9,1627.5,1634.3
2017,2017-03-17,LPL,False,Newbee,I May,Newbee,1437.0,1453.0,1559.1,1543.0
2017,2017-03-17,LMS,False,Hong Kong Esports,Wayi Spider,Hong Kong Esports,1520.5,1526.5,1327.2,1321.3
2017,2017-03-17,LJL,False,Unsold Stuff Gaming,Rascal Jester,Unsold Stuff Gaming,1634.3,1640.8,1459.9,1453.5
2017,2017-03-17,LPL,False,Invictus Gaming,QG Reapers,QG Reapers,1540.2,1527.1,1508.5,1521.6
2017,2017-03-17,LMS,False,Wayi Spider,Hong Kong Esports,Hong Kong Esports,1321.3,1315.6,1526.5,1532.1
2017,2017-03-17,LPL,False,QG Reapers,Invictus Gaming,Invictus Gaming,1521.6,1509.8,1527.1,1538.9
2017,2017-03-17,LPL,False,Invictus Gaming,QG Reapers,Invictus Gaming,1538.9,1549.9,1509.8,1498.8
2017,2017-03-17,EU LCS,False,H2k-Gaming,Unicorns of Love,Unicorns of Love,1689.4,1676.1,1651.3,1664.6
2017,2017-03-17,EU LCS,False,H2k-Gaming,Unicorns of Love,Unicorns of Love,1676.1,1663.7,1664.6,1677.0
2017,2017-03-17,EU LCS,False,G2 Esports,Misfits Gaming,G2 Esports,1700.5,1709.6,1615.3,1606.2
2017,2017-03-17,EU LCS,False,Misfits Gaming,G2 Esports,Misfits Gaming,1606.2,1621.7,1709.6,1694.2
2017,2017-03-17,EU LCS,False,Misfits Gaming,G2 Esports,G2 Esports,1621.7,1612.1,1694.2,1703.7
2017,2017-03-17,NA LCS,False,Dignitas,Team Liquid,Dignitas,1486.6,1497.4,1451.2,1440.5
2017,2017-03-17,NA LCS,False,Team Liquid,Dignitas,Dignitas,1440.5,1430.4,1497.4,1507.4
2017,2017-03-17,NA LCS,False,Echo Fox,Counter Logic Gaming,Counter Logic Gaming,1419.2,1411.0,1534.0,1542.2
2017,2017-03-18,NA LCS,False,Counter Logic Gaming,Echo Fox,Counter Logic Gaming,1542.2,1549.9,1411.0,1403.3
2017,2017-03-18,LCK,False,MVP,Jin Air Green Wings,MVP,1600.7,1608.8,1482.0,1474.0
2017,2017-03-18,LJL,False,7th heaven,DetonatioN FocusMe,DetonatioN FocusMe,1518.8,1511.2,1649.6,1657.3
2017,2017-03-18,LMS,False,Machi Esports,Flash Wolves,Flash Wolves,1582.2,1576.1,1769.1,1775.2
2017,2017-03-18,LCK,False,Jin Air Green Wings,MVP,Jin Air Green Wings,1474.0,1490.4,1608.8,1592.4
2017,2017-03-18,LJL,False,DetonatioN FocusMe,7th heaven,DetonatioN FocusMe,1657.3,1664.6,1511.2,1503.9
2017,2017-03-18,LMS,False,Flash Wolves,Machi Esports,Flash Wolves,1775.2,1781.0,1576.1,1570.3
2017,2017-03-18,LCK,False,MVP,Jin Air Green Wings,MVP,1592.4,1600.9,1490.4,1481.9
2017,2017-03-18,LMS,False,XGamers,J Team,J Team,1451.2,1443.3,1576.5,1584.3
2017,2017-03-18,LMS,False,J Team,XGamers,J Team,1584.3,1591.7,1443.3,1436.0
2017,2017-03-18,LCK,False,bbq Olivers,SK Telecom T1,SK Telecom T1,1479.7,1475.6,1751.0,1755.2
2017,2017-03-18,LCK,False,SK Telecom T1,bbq Olivers,SK Telecom T1,1755.2,1759.2,1475.6,1471.6
2017,2017-03-18,EU LCS,False,Giants Gaming,Team ROCCAT,Team ROCCAT,1437.4,1426.1,1459.8,1471.1
2017,2017-03-18,EU LCS,False,Team ROCCAT,Giants Gaming,Team ROCCAT,1471.1,1481.5,1426.1,1415.7
2017,2017-03-18,CBLOL,False,INTZ.Genesis,Operation Kino e-Sports,INTZ.Genesis,1418.0,1432.2,1481.1,1467.0
2017,2017-03-18,EU LCS,False,Splyce,Origen,Splyce,1623.1,1627.9,1385.8,1380.9
2017,2017-03-18,CBLOL,False,Operation Kino e-Sports,INTZ.Genesis,INTZ.Genesis,1467.0,1453.8,1432.2,1445.4
2017,2017-03-18,EU LCS,False,Splyce,Origen,Splyce,1627.9,1632.6,1380.9,1376.3
2017,2017-03-18,NA LCS,False,Team EnVyUs,Dignitas,Dignitas,1425.3,1416.1,1507.4,1516.6
2017,2017-03-18,NA LCS,False,Cloud9,Immortals,Immortals,1628.4,1612.5,1510.8,1526.7
2017,2017-03-18,CBLOL,False,INTZ.Genesis,Operation Kino e-Sports,Operation Kino e-Sports,1445.4,1433.7,1453.8,1465.5
2017,2017-03-18,NA LCS,False,Immortals,Cloud9,Cloud9,1526.7,1517.6,1612.5,1621.6
2017,2017-03-18,NA LCS,False,Dignitas,Team EnVyUs,Team EnVyUs,1516.6,1501.3,1416.1,1431.5
2017,2017-03-18,CBLOL,False,Operation Kino e-Sports,INTZ.Genesis,Operation Kino e-Sports,1465.5,1476.4,1433.7,1422.8
2017,2017-03-18,NA LCS,False,Cloud9,Immortals,Immortals,1621.6,1606.1,1517.6,1533.1
2017,2017-03-18,CBLOL,False,INTZ.Genesis,Operation Kino e-Sports,INTZ.Genesis,1422.8,1436.6,1476.4,1462.5
2017,2017-03-18,NA LCS,False,Team EnVyUs,Dignitas,Dignitas,1431.5,1421.9,1501.3,1510.9
2017,2017-03-18,NA LCS,False,TSM,FlyQuest,FlyQuest,1644.8,1626.9,1460.0,1477.8
2017,2017-03-18,NA LCS,False,Team Liquid,Phoenix1,Phoenix1,1430.4,1423.5,1587.5,1594.5
2017,2017-03-18,NA LCS,False,FlyQuest,TSM,TSM,1477.8,1470.7,1626.9,1634.1
2017,2017-03-18,NA LCS,False,Phoenix1,Team Liquid,Phoenix1,1594.5,1601.0,1423.5,1417.0
2017,2017-03-18,NA LCS,False,TSM,FlyQuest,TSM,1634.1,1640.8,1470.7,1463.9
2017,2017-03-19,LMS,False,Machi Esports,ahq eSports Club,ahq eSports Club,1570.3,1561.9,1677.9,1686.3
2017,2017-03-19,LCK,False,Kongdoo Monster,Samsung Galaxy,Samsung Galaxy,1434.0,1429.6,1695.8,1700.2
2017,2017-03-19,LCK,False,Samsung Galaxy,Kongdoo Monster,Samsung Galaxy,1700.2,1704.3,1429.6,1425.5
2017,2017-03-19,LMS,False,ahq eSports Club,Machi Esports,ahq eSports Club,1686.3,1694.1,1561.9,1554.0
2017,2017-03-19,LCK,False,ROX Tigers,DN SOOPers,ROX Tigers,1576.7,1590.3,1624.9,1611.3
2017,2017-03-19,LMS,False,Flash Wolves,J Team,Flash Wolves,1781.0,1787.0,1591.7,1585.7
2017,2017-03-19,LMS,False,Flash Wolves,J Team,Flash Wolves,1787.0,1792.7,1585.7,1579.9
2017,2017-03-19,LCK,False,DN SOOPers,ROX Tigers,ROX Tigers,1611.3,1598.6,1590.3,1603.1
2017,2017-03-19,CBLOL,False,ProGaming Esports,KaBuM! Esports,ProGaming Esports,1418.0,1431.8,1471.1,1457.2
2017,2017-03-19,CBLOL,False,KaBuM! Esports,ProGaming Esports,KaBuM! Esports,1457.2,1468.4,1431.8,1420.7
2017,2017-03-19,CBLOL,False,ProGaming Esports,KaBuM! Esports,ProGaming Esports,1420.7,1434.3,1468.4,1454.7
2017,2017-03-19,NA LCS,False,Phoenix1,Immortals,Phoenix1,1601.0,1610.7,1533.1,1523.4
2017,2017-03-19,NA LCS,False,TSM,Echo Fox,TSM,1640.8,1645.7,1403.3,1398.4
2017,2017-03-19,CBLOL,False,KaBuM! Esports,ProGaming Esports,KaBuM! Esports,1454.7,1466.0,1434.3,1423.1
2017,2017-03-19,NA LCS,False,Echo Fox,TSM,TSM,1398.4,1393.8,1645.7,1650.3
2017,2017-03-19,NA LCS,False,Immortals,Phoenix1,Phoenix1,1523.4,1514.4,1610.7,1619.7
2017,2017-03-19,CBLOL,False,ProGaming Esports,KaBuM! Esports,ProGaming Esports,1423.1,1436.5,1466.0,1452.5
2017,2017-03-19,NA LCS,False,Counter Logic Gaming,FlyQuest,Counter Logic Gaming,1549.9,1559.0,1463.9,1454.8
2017,2017-03-19,NA LCS,False,Team EnVyUs,Cloud9,Team EnVyUs,1421.9,1439.7,1606.1,1588.3
2017,2017-03-19,NA LCS,False,FlyQuest,Counter Logic Gaming,Counter Logic Gaming,1454.8,1446.3,1559.0,1567.5
2017,2017-03-19,NA LCS,False,Cloud9,Team EnVyUs,Cloud9,1588.3,1595.5,1439.7,1432.5
2017,2017-03-19,NA LCS,False,Team EnVyUs,Cloud9,Cloud9,1432.5,1425.8,1595.5,1602.2
2017,2017-03-21,LCK,False,Samsung Galaxy,Jin Air Green Wings,Samsung Galaxy,1704.3,1709.6,1481.9,1476.6
2017,2017-03-21,LCK,False,Jin Air Green Wings,Samsung Galaxy,Samsung Galaxy,1476.6,1471.7,1709.6,1714.5
2017,2017-03-21,LCK,False,bbq Olivers,ROX Tigers,bbq Olivers,1471.6,1487.9,1603.1,1586.7
2017,2017-03-21,LCK,False,ROX Tigers,bbq Olivers,ROX Tigers,1586.7,1595.4,1487.9,1479.2
2017,2017-03-21,LCK,False,bbq Olivers,ROX Tigers,ROX Tigers,1479.2,1471.1,1595.4,1603.5
2017,2017-03-22,LCK,False,KT Rolster,MVP,KT Rolster,1687.1,1696.2,1600.9,1591.8
2017,2017-03-22,LCK,False,MVP,KT Rolster,MVP,1591.8,1607.3,1696.2,1680.7
2017,2017-03-22,LCK,False,KT Rolster,MVP,MVP,1680.7,1666.2,1607.3,1621.8
2017,2017-03-22,LCK,False,SK Telecom T1,Longzhu Gaming,Longzhu Gaming,1759.2,1741.4,1578.3,1596.1
2017,2017-03-22,LCK,False,Longzhu Gaming,SK Telecom T1,SK Telecom T1,1596.1,1588.8,1741.4,1748.7
2017,2017-03-22,LCK,False,SK Telecom T1,Longzhu Gaming,SK Telecom T1,1748.7,1755.5,1588.8,1582.0
2017,2017-03-23,LCK,False,Jin Air Green Wings,Kongdoo Monster,Jin Air Green Wings,1471.7,1482.1,1425.5,1415.1
2017,2017-03-23,LCK,False,Kongdoo Monster,Jin Air Green Wings,Kongdoo Monster,1415.1,1429.3,1482.1,1467.8
2017,2017-03-23,LPL,False,Invictus Gaming,Vici Gaming,Invictus Gaming,1549.9,1558.6,1451.0,1442.3
2017,2017-03-23,LCK,False,Jin Air Green Wings,Kongdoo Monster,Jin Air Green Wings,1467.8,1478.5,1429.3,1418.7
2017,2017-03-23,LPL,False,Invictus Gaming,Vici Gaming,Vici Gaming,1558.6,1542.7,1442.3,1458.2
2017,2017-03-23,LCK,False,DN SOOPers,bbq Olivers,DN SOOPers,1598.6,1606.4,1471.1,1463.3
2017,2017-03-23,LPL,False,Invictus Gaming,Vici Gaming,Vici Gaming,1542.7,1527.8,1458.2,1473.1
2017,2017-03-23,LCK,False,bbq Olivers,DN SOOPers,bbq Olivers,1463.3,1480.0,1606.4,1589.7
2017,2017-03-23,LPL,False,Snake Esports,Game Talents,Game Talents,1528.2,1515.7,1513.4,1525.9
2017,2017-03-23,LPL,False,Snake Esports,Game Talents,Snake Esports,1515.7,1528.0,1525.9,1513.5
2017,2017-03-23,LCK,False,DN SOOPers,bbq Olivers,DN SOOPers,1589.7,1598.0,1480.0,1471.7
2017,2017-03-23,LPL,False,Snake Esports,Game Talents,Game Talents,1528.0,1515.5,1513.5,1526.0
2017,2017-03-23,EU LCS,False,Team Vitality,Splyce,Splyce,1507.7,1499.8,1632.6,1640.5
2017,2017-03-23,EU LCS,False,Splyce,Team Vitality,Splyce,1640.5,1647.9,1499.8,1492.4
2017,2017-03-23,EU LCS,False,Giants Gaming,G2 Esports,G2 Esports,1415.7,1411.8,1703.7,1707.5
2017,2017-03-23,EU LCS,False,G2 Esports,Giants Gaming,G2 Esports,1707.5,1711.2,1411.8,1408.1
2017,2017-03-24,LMS,False,Hong Kong Esports,J Team,J Team,1532.1,1521.7,1579.9,1590.3
2017,2017-03-24,LMS,False,J Team,Hong Kong Esports,J Team,1590.3,1600.0,1521.7,1512.1
2017,2017-03-24,LPL,False,Royal Never Give Up,QG Reapers,Royal Never Give Up,1699.3,1705.1,1498.8,1493.1
2017,2017-03-24,LMS,False,Machi Esports,Fireball,Machi Esports,1554.0,1561.5,1417.5,1410.0
2017,2017-03-24,LPL,False,QG Reapers,Royal Never Give Up,Royal Never Give Up,1493.1,1487.6,1705.1,1710.5
2017,2017-03-24,LJL,False,DetonatioN FocusMe,Rascal Jester,DetonatioN FocusMe,1664.6,1670.1,1453.5,1448.0
2017,2017-03-24,LMS,False,Machi Esports,Fireball,Fireball,1561.5,1544.6,1410.0,1426.9
2017,2017-03-24,LPL,False,EDward Gaming,I May,EDward Gaming,1622.4,1631.7,1543.0,1533.7
2017,2017-03-24,LJL,False,Rascal Jester,DetonatioN FocusMe,Rascal Jester,1448.0,1466.8,1670.1,1651.3
2017,2017-03-24,LMS,False,Machi Esports,Fireball,Machi Esports,1544.6,1552.7,1426.9,1418.9
2017,2017-03-24,LPL,False,I May,EDward Gaming,I May,1533.7,1549.0,1631.7,1616.4
2017,2017-03-24,LJL,False,DetonatioN FocusMe,Rascal Jester,DetonatioN FocusMe,1651.3,1657.4,1466.8,1460.6
2017,2017-03-24,LPL,False,EDward Gaming,I May,I May,1616.4,1602.1,1549.0,1563.3
2017,2017-03-24,EU LCS,False,Misfits Gaming,Team ROCCAT,Team ROCCAT,1612.1,1595.8,1481.5,1497.8
2017,2017-03-24,EU LCS,False,Team ROCCAT,Misfits Gaming,Team ROCCAT,1497.8,1513.1,1595.8,1580.5
2017,2017-03-24,EU LCS,False,Origen,Unicorns of Love,Unicorns of Love,1376.3,1372.7,1677.0,1680.6
2017,2017-03-24,EU LCS,False,Unicorns of Love,Origen,Unicorns of Love,1680.6,1684.1,1372.7,1369.2
2017,2017-03-24,NA LCS,False,Cloud9,Dignitas,Cloud9,1602.2,1611.1,1510.9,1502.0
2017,2017-03-24,NA LCS,False,Dignitas,Cloud9,Cloud9,1502.0,1493.6,1611.1,1619.5
